Ticker,Date,Open,High,Low,Close,Adj Close,Volume
AAON,2025-02-21,111.19999694824219,111.30000305175781,102.91000366210938,103.62999725341797,103.5047836303711,930800
AAON,2025-02-24,105.16000366210938,106.98999786376953,99.83999633789062,100.06999969482422,99.94908142089844,1099700
AAON,2025-02-25,99.61000061035156,101.9000015258789,98.1500015258789,100.29000091552734,100.1688232421875,755700
AAON,2025-02-26,102.16999816894531,104.80999755859375,101.29000091552734,102.0199966430664,101.896728515625,781700
AAON,2025-02-27,88.08000183105469,90.19000244140625,78.55000305175781,78.63999938964844,78.54497528076172,2485100
AAON,2025-02-28,78.63999938964844,79.2699966430664,73.11000061035156,76.80000305175781,76.70720672607422,2492300
AAON,2025-03-03,77.26000213623047,78.88999938964844,72.58000183105469,73.5199966430664,73.43115997314453,1670100
AAON,2025-03-04,71.0,77.22000122070312,69.5199966430664,75.25,75.15907287597656,1948400
AAON,2025-03-05,77.05999755859375,82.98999786376953,76.94000244140625,81.94000244140625,81.84099578857422,2574300
AAON,2025-03-06,80.30000305175781,81.93000030517578,78.19000244140625,81.25,81.15182495117188,1742200
