date,iv
2025-06-07,0.3969786865234375
2025-06-07,0.3969786865234375
2025-06-10,0.015634843750000002
2025-06-11,0.44727115234375
2025-06-11,0.33789724609375
2025-06-12,1.0000000000000003e-05
